[Epoch:1] [240/4120] [240] [Tic: 0m 9.0s] [Start: 0h 4m, End: 25h 7m] Loss : TOTAL (330.38), TOT_D (119.34), TOT_G (201.25), TOT_ID (9.79), D_a (28.49), D_b (30.37), G_rec_x (28.33), G_cross_x (73.50), G_cyc_x (31.83), G_rec_s (5.06), style_kl (0.41), G_adv (31.72), CE (4.47), TRIP (5.31), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.13), S_ID (0.38), combine_w (0.52), Trip_reg (2.11), Trip_margin (-0.05), Trip_pscore (0.23), Trip_nscore (0.63), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [250/4120] [250] [Tic: 0m 9.0s] [Start: 0h 4m, End: 25h 8m] Loss : TOTAL (312.75), TOT_D (121.69), TOT_G (179.65), TOT_ID (11.41), D_a (30.40), D_b (29.95), G_rec_x (29.06), G_cross_x (52.86), G_cyc_x (30.83), G_rec_s (6.63), style_kl (0.46), G_adv (30.42), CE (5.49), TRIP (5.92), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.13), S_ID (0.54), combine_w (0.53), Trip_reg (2.31), Trip_margin (-0.15), Trip_pscore (-0.53), Trip_nscore (0.66), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [260/4120] [260] [Tic: 0m 8.9s] [Start: 0h 4m, End: 25h 8m] Loss : TOTAL (288.37), TOT_D (119.58), TOT_G (158.26), TOT_ID (10.53), D_a (30.25), D_b (29.34), G_rec_x (20.36), G_cross_x (46.37), G_cyc_x (23.81), G_rec_s (6.19), style_kl (0.49), G_adv (30.76), CE (4.88), TRIP (5.64), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.17), S_ID (0.45), combine_w (0.53), Trip_reg (2.22), Trip_margin (-0.10), Trip_pscore (-0.38), Trip_nscore (0.45), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [270/4120] [270] [Tic: 0m 9.7s] [Start: 0h 4m, End: 25h 14m] Loss : TOTAL (332.52), TOT_D (121.16), TOT_G (200.30), TOT_ID (11.05), D_a (30.64), D_b (29.60), G_rec_x (35.79), G_cross_x (59.41), G_cyc_x (39.55), G_rec_s (5.17), style_kl (0.43), G_adv (30.35), CE (5.17), TRIP (5.88), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.16), S_ID (0.35), combine_w (0.53), Trip_reg (2.30), Trip_margin (-0.14), Trip_pscore (-0.36), Trip_nscore (0.78), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [280/4120] [280] [Tic: 0m 8.9s] [Start: 0h 4m, End: 25h 14m] Loss : TOTAL (325.31), TOT_D (118.03), TOT_G (195.94), TOT_ID (11.34), D_a (29.67), D_b (29.17), G_rec_x (31.78), G_cross_x (59.33), G_cyc_x (34.61), G_rec_s (7.64), style_kl (0.43), G_adv (31.28), CE (5.31), TRIP (6.03), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.35), S_ID (0.42), combine_w (0.53), Trip_reg (2.35), Trip_margin (-0.16), Trip_pscore (-0.40), Trip_nscore (0.92), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [290/4120] [290] [Tic: 0m 8.9s] [Start: 0h 4m, End: 25h 14m] Loss : TOTAL (312.45), TOT_D (119.31), TOT_G (183.02), TOT_ID (10.13), D_a (29.49), D_b (30.06), G_rec_x (21.66), G_cross_x (66.89), G_cyc_x (25.76), G_rec_s (5.29), style_kl (0.48), G_adv (31.54), CE (4.89), TRIP (5.24), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.12), S_ID (0.41), combine_w (0.53), Trip_reg (2.08), Trip_margin (-0.04), Trip_pscore (0.30), Trip_nscore (0.59), Acc : A_CE (5.00%), A_Trip (0.00%), 
[Epoch:1] [300/4120] [300] [Tic: 0m 9.0s] [Start: 0h 4m, End: 25h 15m] Loss : TOTAL (274.93), TOT_D (119.28), TOT_G (144.91), TOT_ID (10.74), D_a (29.41), D_b (30.36), G_rec_x (17.65), G_cross_x (38.67), G_cyc_x (19.83), G_rec_s (5.36), style_kl (0.38), G_adv (31.40), CE (5.04), TRIP (5.70), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.13), S_ID (0.40), combine_w (0.53), Trip_reg (2.24), Trip_margin (-0.11), Trip_pscore (-0.35), Trip_nscore (0.55), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [310/4120] [310] [Tic: 0m 9.0s] [Start: 0h 5m, End: 25h 15m] Loss : TOTAL (333.60), TOT_D (116.51), TOT_G (206.03), TOT_ID (11.06), D_a (29.16), D_b (29.45), G_rec_x (36.01), G_cross_x (61.32), G_cyc_x (39.80), G_rec_s (6.89), style_kl (0.38), G_adv (30.46), CE (5.47), TRIP (5.59), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.25), S_ID (0.44), combine_w (0.53), Trip_reg (2.20), Trip_margin (-0.10), Trip_pscore (-0.32), Trip_nscore (0.45), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [320/4120] [320] [Tic: 0m 8.9s] [Start: 0h 5m, End: 25h 15m] Loss : TOTAL (348.16), TOT_D (119.09), TOT_G (219.60), TOT_ID (9.48), D_a (28.81), D_b (30.75), G_rec_x (34.92), G_cross_x (81.12), G_cyc_x (36.36), G_rec_s (7.07), style_kl (0.52), G_adv (29.79), CE (3.99), TRIP (5.49), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.22), S_ID (0.48), combine_w (0.53), Trip_reg (2.17), Trip_margin (-0.08), Trip_pscore (-0.22), Trip_nscore (0.42), Acc : A_CE (15.00%), A_Trip (0.00%), 
[Epoch:1] [330/4120] [330] [Tic: 0m 9.0s] [Start: 0h 5m, End: 25h 16m] Loss : TOTAL (346.68), TOT_D (117.27), TOT_G (218.09), TOT_ID (11.31), D_a (28.94), D_b (29.52), G_rec_x (37.95), G_cross_x (73.87), G_cyc_x (39.64), G_rec_s (5.55), style_kl (0.39), G_adv (30.52), CE (5.17), TRIP (6.14), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.16), S_ID (0.40), combine_w (0.54), Trip_reg (2.39), Trip_margin (-0.18), Trip_pscore (-0.55), Trip_nscore (0.91), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [340/4120] [340] [Tic: 0m 8.9s] [Start: 0h 5m, End: 25h 16m] Loss : TOTAL (372.99), TOT_D (113.08), TOT_G (249.25), TOT_ID (10.66), D_a (29.52), D_b (26.87), G_rec_x (49.65), G_cross_x (82.51), G_cyc_x (51.38), G_rec_s (5.80), style_kl (0.42), G_adv (29.91), CE (4.88), TRIP (5.78), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.25), S_ID (0.33), combine_w (0.54), Trip_reg (2.26), Trip_margin (-0.13), Trip_pscore (-0.53), Trip_nscore (0.49), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [350/4120] [350] [Tic: 0m 8.9s] [Start: 0h 5m, End: 25h 16m] Loss : TOTAL (400.32), TOT_D (114.32), TOT_G (275.87), TOT_ID (10.13), D_a (29.00), D_b (28.00), G_rec_x (50.03), G_cross_x (104.46), G_cyc_x (57.14), G_rec_s (5.44), style_kl (0.47), G_adv (29.09), CE (4.74), TRIP (5.39), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.13), S_ID (0.42), combine_w (0.54), Trip_reg (2.13), Trip_margin (-0.06), Trip_pscore (-0.05), Trip_nscore (0.45), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [360/4120] [360] [Tic: 0m 9.0s] [Start: 0h 5m, End: 25h 16m] Loss : TOTAL (288.30), TOT_D (120.64), TOT_G (158.49), TOT_ID (9.17), D_a (29.74), D_b (30.58), G_rec_x (17.19), G_cross_x (52.75), G_cyc_x (22.25), G_rec_s (5.27), style_kl (0.41), G_adv (30.32), CE (3.96), TRIP (5.21), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.14), S_ID (0.39), combine_w (0.54), Trip_reg (2.07), Trip_margin (-0.03), Trip_pscore (0.24), Trip_nscore (0.50), Acc : A_CE (20.00%), A_Trip (0.00%), 
[Epoch:1] [370/4120] [370] [Tic: 0m 9.0s] [Start: 0h 5m, End: 25h 17m] Loss : TOTAL (334.82), TOT_D (119.72), TOT_G (204.80), TOT_ID (10.31), D_a (29.06), D_b (30.60), G_rec_x (31.93), G_cross_x (70.75), G_cyc_x (34.37), G_rec_s (6.82), style_kl (0.50), G_adv (30.38), CE (4.68), TRIP (5.63), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.20), S_ID (0.49), combine_w (0.54), Trip_reg (2.21), Trip_margin (-0.10), Trip_pscore (-0.26), Trip_nscore (0.55), Acc : A_CE (5.00%), A_Trip (0.00%), 
[Epoch:1] [380/4120] [380] [Tic: 0m 9.0s] [Start: 0h 6m, End: 25h 17m] Loss : TOTAL (284.52), TOT_D (120.68), TOT_G (155.25), TOT_ID (8.60), D_a (30.37), D_b (29.60), G_rec_x (15.64), G_cross_x (55.78), G_cyc_x (19.34), G_rec_s (4.55), style_kl (0.47), G_adv (30.10), CE (3.59), TRIP (5.00), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.12), S_ID (0.33), combine_w (0.54), Trip_reg (2.00), Trip_margin (0.00), Trip_pscore (0.35), Trip_nscore (0.34), Acc : A_CE (40.00%), A_Trip (0.00%), 
[Epoch:1] [390/4120] [390] [Tic: 0m 9.0s] [Start: 0h 6m, End: 25h 18m] Loss : TOTAL (310.17), TOT_D (117.37), TOT_G (182.02), TOT_ID (10.78), D_a (29.38), D_b (29.08), G_rec_x (26.11), G_cross_x (60.57), G_cyc_x (30.71), G_rec_s (4.40), style_kl (0.37), G_adv (30.13), CE (5.26), TRIP (5.53), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.12), S_ID (0.32), combine_w (0.54), Trip_reg (2.18), Trip_margin (-0.09), Trip_pscore (-0.11), Trip_nscore (0.58), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [400/4120] [400] [Tic: 0m 8.9s] [Start: 0h 6m, End: 25h 18m] Loss : TOTAL (299.75), TOT_D (119.02), TOT_G (170.70), TOT_ID (10.02), D_a (28.63), D_b (30.47), G_rec_x (23.74), G_cross_x (52.64), G_cyc_x (26.88), G_rec_s (4.61), style_kl (0.34), G_adv (31.69), CE (4.64), TRIP (5.39), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.11), S_ID (0.35), combine_w (0.54), Trip_reg (2.13), Trip_margin (-0.06), Trip_pscore (-0.07), Trip_nscore (0.43), Acc : A_CE (20.00%), A_Trip (0.00%), 
[Epoch:1] [410/4120] [410] [Tic: 0m 9.0s] [Start: 0h 6m, End: 25h 18m] Loss : TOTAL (342.54), TOT_D (117.81), TOT_G (214.22), TOT_ID (10.51), D_a (29.67), D_b (28.59), G_rec_x (35.98), G_cross_x (72.45), G_cyc_x (40.85), G_rec_s (5.73), style_kl (0.38), G_adv (30.04), CE (5.17), TRIP (5.34), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.17), S_ID (0.41), combine_w (0.54), Trip_reg (2.12), Trip_margin (-0.05), Trip_pscore (0.21), Trip_nscore (0.64), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [420/4120] [420] [Tic: 0m 9.0s] [Start: 0h 6m, End: 25h 18m] Loss : TOTAL (317.80), TOT_D (118.00), TOT_G (190.46), TOT_ID (9.34), D_a (28.90), D_b (29.66), G_rec_x (29.45), G_cross_x (64.45), G_cyc_x (31.50), G_rec_s (5.10), style_kl (0.47), G_adv (30.17), CE (4.20), TRIP (5.14), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.14), S_ID (0.37), combine_w (0.54), Trip_reg (2.05), Trip_margin (-0.02), Trip_pscore (0.20), Trip_nscore (0.38), Acc : A_CE (30.00%), A_Trip (0.00%), 
[Epoch:1] [430/4120] [430] [Tic: 0m 9.1s] [Start: 0h 6m, End: 25h 19m] Loss : TOTAL (298.80), TOT_D (121.09), TOT_G (167.64), TOT_ID (10.07), D_a (30.12), D_b (29.86), G_rec_x (28.15), G_cross_x (43.21), G_cyc_x (30.32), G_rec_s (6.39), style_kl (0.50), G_adv (30.12), CE (4.88), TRIP (5.19), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.19), S_ID (0.45), combine_w (0.55), Trip_reg (2.07), Trip_margin (-0.03), Trip_pscore (0.51), Trip_nscore (0.73), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [440/4120] [440] [Tic: 0m 9.1s] [Start: 0h 7m, End: 25h 19m] Loss : TOTAL (320.74), TOT_D (121.76), TOT_G (188.34), TOT_ID (10.64), D_a (30.01), D_b (29.68), G_rec_x (30.00), G_cross_x (58.42), G_cyc_x (32.69), G_rec_s (5.04), style_kl (0.40), G_adv (31.77), CE (4.79), TRIP (5.85), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.16), S_ID (0.34), combine_w (0.55), Trip_reg (2.29), Trip_margin (-0.14), Trip_pscore (-0.42), Trip_nscore (0.68), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [450/4120] [450] [Tic: 0m 9.0s] [Start: 0h 7m, End: 25h 20m] Loss : TOTAL (334.36), TOT_D (120.12), TOT_G (204.17), TOT_ID (10.08), D_a (29.39), D_b (30.68), G_rec_x (33.35), G_cross_x (66.33), G_cyc_x (37.62), G_rec_s (4.21), style_kl (0.36), G_adv (31.17), CE (5.55), TRIP (4.53), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.12), S_ID (0.30), combine_w (0.55), Trip_reg (1.85), Trip_margin (0.09), Trip_pscore (1.29), Trip_nscore (0.57), Acc : A_CE (5.00%), A_Trip (0.00%), 
[Epoch:1] [460/4120] [460] [Tic: 0m 9.0s] [Start: 0h 7m, End: 25h 20m] Loss : TOTAL (338.40), TOT_D (121.39), TOT_G (207.63), TOT_ID (9.37), D_a (29.94), D_b (30.20), G_rec_x (32.10), G_cross_x (70.62), G_cyc_x (36.74), G_rec_s (5.32), style_kl (0.54), G_adv (31.69), CE (3.69), TRIP (5.68), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.16), S_ID (0.37), combine_w (0.55), Trip_reg (2.23), Trip_margin (-0.11), Trip_pscore (0.12), Trip_nscore (0.97), Acc : A_CE (35.00%), A_Trip (0.00%), 
[Epoch:1] [470/4120] [470] [Tic: 0m 9.0s] [Start: 0h 7m, End: 25h 20m] Loss : TOTAL (305.04), TOT_D (120.97), TOT_G (174.32), TOT_ID (9.75), D_a (30.17), D_b (29.57), G_rec_x (20.52), G_cross_x (63.59), G_cyc_x (23.18), G_rec_s (5.65), style_kl (0.49), G_adv (31.06), CE (4.22), TRIP (5.53), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.12), S_ID (0.44), combine_w (0.55), Trip_reg (2.18), Trip_margin (-0.08), Trip_pscore (0.04), Trip_nscore (0.72), Acc : A_CE (5.00%), A_Trip (0.00%), 
[Epoch:1] [480/4120] [480] [Tic: 0m 9.0s] [Start: 0h 7m, End: 25h 21m] Loss : TOTAL (304.22), TOT_D (119.36), TOT_G (173.89), TOT_ID (10.98), D_a (29.21), D_b (29.62), G_rec_x (27.40), G_cross_x (49.52), G_cyc_x (28.91), G_rec_s (5.41), style_kl (0.47), G_adv (31.84), CE (4.62), TRIP (6.35), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.16), S_ID (0.38), combine_w (0.55), Trip_reg (2.46), Trip_margin (-0.22), Trip_pscore (-0.83), Trip_nscore (0.90), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [490/4120] [490] [Tic: 0m 9.0s] [Start: 0h 7m, End: 25h 21m] Loss : TOTAL (328.32), TOT_D (118.20), TOT_G (200.22), TOT_ID (9.91), D_a (28.85), D_b (29.68), G_rec_x (35.63), G_cross_x (62.31), G_cyc_x (36.89), G_rec_s (5.06), style_kl (0.52), G_adv (30.42), CE (4.33), TRIP (5.58), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.12), S_ID (0.38), combine_w (0.55), Trip_reg (2.20), Trip_margin (-0.09), Trip_pscore (0.14), Trip_nscore (0.87), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [500/4120] [500] [Tic: 0m 9.0s] [Start: 0h 7m, End: 25h 21m] Loss : TOTAL (281.94), TOT_D (121.94), TOT_G (149.83), TOT_ID (10.16), D_a (30.24), D_b (30.45), G_rec_x (17.30), G_cross_x (46.45), G_cyc_x (20.65), G_rec_s (4.70), style_kl (0.46), G_adv (30.38), CE (4.43), TRIP (5.73), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.10), S_ID (0.37), combine_w (0.55), Trip_reg (2.25), Trip_margin (-0.12), Trip_pscore (-0.32), Trip_nscore (0.63), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [510/4120] [510] [Tic: 0m 9.0s] [Start: 0h 8m, End: 25h 22m] Loss : TOTAL (341.32), TOT_D (120.43), TOT_G (210.79), TOT_ID (10.10), D_a (30.67), D_b (29.19), G_rec_x (38.38), G_cross_x (66.58), G_cyc_x (39.74), G_rec_s (5.59), style_kl (0.40), G_adv (30.42), CE (4.66), TRIP (5.44), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.18), S_ID (0.38), combine_w (0.55), Trip_reg (2.15), Trip_margin (-0.07), Trip_pscore (-0.21), Trip_nscore (0.37), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [520/4120] [520] [Tic: 0m 9.0s] [Start: 0h 8m, End: 25h 22m] Loss : TOTAL (365.41), TOT_D (117.36), TOT_G (237.51), TOT_ID (10.54), D_a (28.48), D_b (29.84), G_rec_x (38.07), G_cross_x (88.10), G_cyc_x (42.14), G_rec_s (5.21), style_kl (0.32), G_adv (32.14), CE (4.85), TRIP (5.69), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.23), S_ID (0.29), combine_w (0.55), Trip_reg (2.23), Trip_margin (-0.11), Trip_pscore (-0.40), Trip_nscore (0.50), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [530/4120] [530] [Tic: 0m 9.1s] [Start: 0h 8m, End: 25h 22m] Loss : TOTAL (344.47), TOT_D (118.27), TOT_G (216.30), TOT_ID (9.90), D_a (29.06), D_b (29.44), G_rec_x (29.36), G_cross_x (89.34), G_cyc_x (31.40), G_rec_s (4.74), style_kl (0.50), G_adv (30.97), CE (4.45), TRIP (5.45), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.10), S_ID (0.38), combine_w (0.55), Trip_reg (2.15), Trip_margin (-0.07), Trip_pscore (0.03), Trip_nscore (0.61), Acc : A_CE (15.00%), A_Trip (0.00%), 
[Epoch:1] [540/4120] [540] [Tic: 0m 9.0s] [Start: 0h 8m, End: 25h 22m] Loss : TOTAL (356.60), TOT_D (122.27), TOT_G (225.26), TOT_ID (9.07), D_a (30.67), D_b (30.11), G_rec_x (38.30), G_cross_x (77.55), G_cyc_x (41.80), G_rec_s (4.89), style_kl (0.51), G_adv (31.45), CE (3.67), TRIP (5.40), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.14), S_ID (0.35), combine_w (0.55), Trip_reg (2.14), Trip_margin (-0.06), Trip_pscore (0.40), Trip_nscore (0.88), Acc : A_CE (15.00%), A_Trip (0.00%), 
[Epoch:1] [550/4120] [550] [Tic: 0m 9.1s] [Start: 0h 8m, End: 25h 23m] Loss : TOTAL (305.26), TOT_D (118.38), TOT_G (178.11), TOT_ID (8.77), D_a (29.33), D_b (29.54), G_rec_x (26.29), G_cross_x (57.61), G_cyc_x (28.94), G_rec_s (4.94), style_kl (0.50), G_adv (30.25), CE (4.08), TRIP (4.69), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.13), S_ID (0.37), combine_w (0.56), Trip_reg (1.90), Trip_margin (0.06), Trip_pscore (0.81), Trip_nscore (0.36), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [560/4120] [560] [Tic: 0m 9.0s] [Start: 0h 8m, End: 25h 23m] Loss : TOTAL (300.63), TOT_D (120.68), TOT_G (169.51), TOT_ID (10.45), D_a (29.90), D_b (29.99), G_rec_x (23.34), G_cross_x (52.96), G_cyc_x (26.49), G_rec_s (5.25), style_kl (0.45), G_adv (30.95), CE (4.86), TRIP (5.59), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.13), S_ID (0.39), combine_w (0.56), Trip_reg (2.20), Trip_margin (-0.10), Trip_pscore (-0.27), Trip_nscore (0.49), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [570/4120] [570] [Tic: 0m 9.1s] [Start: 0h 8m, End: 25h 23m] Loss : TOTAL (312.16), TOT_D (120.18), TOT_G (182.45), TOT_ID (9.53), D_a (29.95), D_b (29.92), G_rec_x (29.19), G_cross_x (53.25), G_cyc_x (35.16), G_rec_s (4.47), style_kl (0.41), G_adv (30.16), CE (4.23), TRIP (5.30), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.12), S_ID (0.33), combine_w (0.56), Trip_reg (2.11), Trip_margin (-0.05), Trip_pscore (0.33), Trip_nscore (0.70), Acc : A_CE (0.00%), A_Trip (0.00%), 
[Epoch:1] [580/4120] [580] [Tic: 0m 9.0s] [Start: 0h 9m, End: 25h 23m] Loss : TOTAL (295.69), TOT_D (118.89), TOT_G (167.01), TOT_ID (9.79), D_a (29.42), D_b (29.81), G_rec_x (22.05), G_cross_x (54.94), G_cyc_x (24.43), G_rec_s (4.73), style_kl (0.40), G_adv (30.43), CE (4.22), TRIP (5.57), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.19), S_ID (0.28), combine_w (0.56), Trip_reg (2.19), Trip_margin (-0.09), Trip_pscore (-0.34), Trip_nscore (0.40), Acc : A_CE (15.00%), A_Trip (0.00%), 
[Epoch:1] [590/4120] [590] [Tic: 0m 9.0s] [Start: 0h 9m, End: 25h 24m] Loss : TOTAL (307.12), TOT_D (121.73), TOT_G (174.99), TOT_ID (10.40), D_a (30.46), D_b (29.92), G_rec_x (23.83), G_cross_x (58.39), G_cyc_x (24.66), G_rec_s (4.25), style_kl (0.51), G_adv (32.05), CE (5.04), TRIP (5.36), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.08), S_ID (0.34), combine_w (0.56), Trip_reg (2.12), Trip_margin (-0.06), Trip_pscore (0.11), Trip_nscore (0.57), Acc : A_CE (5.00%), A_Trip (0.00%), 
[Epoch:1] [600/4120] [600] [Tic: 0m 9.0s] [Start: 0h 9m, End: 25h 24m] Loss : TOTAL (274.02), TOT_D (120.15), TOT_G (143.81), TOT_ID (10.06), D_a (29.74), D_b (30.21), G_rec_x (16.50), G_cross_x (43.46), G_cyc_x (19.44), G_rec_s (3.93), style_kl (0.37), G_adv (30.19), CE (4.72), TRIP (5.34), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.15), S_ID (0.25), combine_w (0.56), Trip_reg (2.12), Trip_margin (-0.05), Trip_pscore (0.15), Trip_nscore (0.58), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [610/4120] [610] [Tic: 0m 9.0s] [Start: 0h 9m, End: 25h 24m] Loss : TOTAL (352.23), TOT_D (117.88), TOT_G (223.70), TOT_ID (10.65), D_a (28.65), D_b (30.37), G_rec_x (44.93), G_cross_x (63.64), G_cyc_x (48.78), G_rec_s (4.74), style_kl (0.36), G_adv (30.58), CE (4.98), TRIP (5.67), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.16), S_ID (0.31), combine_w (0.56), Trip_reg (2.23), Trip_margin (-0.11), Trip_pscore (-0.26), Trip_nscore (0.60), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [620/4120] [620] [Tic: 0m 9.0s] [Start: 0h 9m, End: 25h 24m] Loss : TOTAL (297.30), TOT_D (119.88), TOT_G (167.50), TOT_ID (9.92), D_a (30.15), D_b (29.68), G_rec_x (19.65), G_cross_x (59.52), G_cyc_x (24.13), G_rec_s (4.39), style_kl (0.42), G_adv (29.77), CE (4.44), TRIP (5.48), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.15), S_ID (0.29), combine_w (0.56), Trip_reg (2.16), Trip_margin (-0.08), Trip_pscore (0.02), Trip_nscore (0.63), Acc : A_CE (5.00%), A_Trip (0.00%), 
[Epoch:1] [630/4120] [630] [Tic: 0m 9.1s] [Start: 0h 9m, End: 25h 24m] Loss : TOTAL (349.61), TOT_D (119.59), TOT_G (219.85), TOT_ID (10.17), D_a (29.21), D_b (30.36), G_rec_x (38.54), G_cross_x (75.60), G_cyc_x (40.57), G_rec_s (4.64), style_kl (0.36), G_adv (30.27), CE (4.56), TRIP (5.61), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.21), S_ID (0.25), combine_w (0.56), Trip_reg (2.21), Trip_margin (-0.10), Trip_pscore (-0.23), Trip_nscore (0.56), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [640/4120] [640] [Tic: 0m 9.1s] [Start: 0h 10m, End: 25h 24m] Loss : TOTAL (305.08), TOT_D (121.91), TOT_G (172.26), TOT_ID (10.91), D_a (29.50), D_b (31.10), G_rec_x (21.98), G_cross_x (59.75), G_cyc_x (24.38), G_rec_s (5.02), style_kl (0.37), G_adv (30.70), CE (5.03), TRIP (5.88), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.21), S_ID (0.29), combine_w (0.56), Trip_reg (2.30), Trip_margin (-0.14), Trip_pscore (-0.61), Trip_nscore (0.53), Acc : A_CE (5.00%), A_Trip (0.00%), 
[Epoch:1] [650/4120] [650] [Tic: 0m 9.0s] [Start: 0h 10m, End: 25h 24m] Loss : TOTAL (326.26), TOT_D (121.58), TOT_G (195.63), TOT_ID (9.05), D_a (29.28), D_b (30.97), G_rec_x (29.19), G_cross_x (65.08), G_cyc_x (33.34), G_rec_s (4.31), style_kl (0.47), G_adv (32.11), CE (3.93), TRIP (5.12), Etc : D_lr (0.00), G_lr (0.00), ID_lr (0.00), S_remain (0.13), S_ID (0.31), combine_w (0.56), Trip_reg (2.05), Trip_margin (-0.01), Trip_pscore (0.65), Trip_nscore (0.75), Acc : A_CE (10.00%), A_Trip (0.00%), 
[Epoch:1] [660/4120] [660] [Tic: 0m 9.0s] [Start: 0h 10m, End: 25h 25m] Loss : TOTAL (294.13), TOT_D (119.50), TOT_G (165.35), TOT_ID (9.28), 
